timestamp,radiation_uSv_h,sensor_id,location,temperature_c,humidity_percent,is_anomaly,anomaly_type
2026-01-01 19:05:00,0.1069,RAD-001,Lab Room A,20.59,42.7,0,normal
2026-01-01 19:06:00,0.098,RAD-001,Lab Room A,20.08,44.35,0,normal
2026-01-01 19:07:00,0.0953,RAD-001,Lab Room A,20.16,43.69,0,normal
2026-01-01 19:08:00,0.1196,RAD-001,Lab Room A,19.75,42.27,0,normal
2026-01-01 19:09:00,0.1,RAD-001,Lab Room A,20.32,45.2,0,normal
2026-01-01 19:10:00,0.0989,RAD-001,Lab Room A,20.31,44.36,0,normal
2026-01-01 19:11:00,0.0896,RAD-001,Lab Room A,19.93,43.69,0,normal
2026-01-01 19:12:00,0.1018,RAD-001,Lab Room A,19.59,44.17,0,normal
2026-01-01 19:13:00,0.0963,RAD-001,Lab Room A,19.5,43.12,0,normal
2026-01-01 19:14:00,0.1201,RAD-001,Lab Room A,20.51,40.87,0,normal
2026-01-01 19:15:00,0.115,RAD-001,Lab Room A,19.64,43.96,0,normal
2026-01-01 19:16:00,0.1015,RAD-001,Lab Room A,20.72,47.16,0,normal
2026-01-01 19:17:00,0.125,RAD-001,Lab Room A,19.8,45.1,0,normal
2026-01-01 19:18:00,0.1149,RAD-001,Lab Room A,20.0,44.3,0,normal
2026-01-01 19:19:00,0.1044,RAD-001,Lab Room A,21.25,44.46,0,normal
2026-01-01 19:20:00,0.0871,RAD-001,Lab Room A,19.93,43.9,0,normal
2026-01-01 19:21:00,0.1254,RAD-001,Lab Room A,19.74,40.56,0,normal
2026-01-01 19:22:00,0.096,RAD-001,Lab Room A,19.99,42.37,0,normal
2026-01-01 19:23:00,0.094,RAD-001,Lab Room A,19.52,43.87,0,normal
2026-01-01 19:24:00,0.1153,RAD-001,Lab Room A,20.02,45.37,0,normal
2026-01-01 19:25:00,0.1267,RAD-001,Lab Room A,20.16,46.75,0,normal
2026-01-01 19:26:00,0.1183,RAD-001,Lab Room A,20.54,42.41,0,normal
2026-01-01 19:27:00,0.1117,RAD-001,Lab Room A,20.35,45.03,0,normal
2026-01-01 19:28:00,0.112,RAD-001,Lab Room A,20.2,40.73,0,normal
2026-01-01 19:29:00,0.1141,RAD-001,Lab Room A,21.01,43.6,0,normal
2026-01-01 19:30:00,0.1134,RAD-001,Lab Room A,20.39,44.07,0,normal
2026-01-01 19:31:00,0.1096,RAD-001,Lab Room A,20.73,46.66,0,normal
2026-01-01 19:32:00,0.1082,RAD-001,Lab Room A,20.52,42.93,0,normal
2026-01-01 19:33:00,0.1069,RAD-001,Lab Room A,20.72,43.66,0,normal
2026-01-01 19:34:00,0.1014,RAD-001,Lab Room A,20.62,45.69,0,normal
2026-01-01 19:35:00,0.1052,RAD-001,Lab Room A,20.5,43.12,0,normal
2026-01-01 19:36:00,0.0939,RAD-001,Lab Room A,20.42,43.45,0,normal
2026-01-01 19:37:00,0.1067,RAD-001,Lab Room A,20.77,42.1,0,normal
2026-01-01 19:38:00,0.0996,RAD-001,Lab Room A,19.95,45.22,0,normal
2026-01-01 19:39:00,0.0987,RAD-001,Lab Room A,19.89,42.16,0,normal
2026-01-01 19:40:00,0.109,RAD-001,Lab Room A,19.55,45.91,0,normal
2026-01-01 19:41:00,0.1188,RAD-001,Lab Room A,20.4,42.48,0,normal
2026-01-01 19:42:00,0.115,RAD-001,Lab Room A,20.66,43.24,0,normal
2026-01-01 19:43:00,0.0951,RAD-001,Lab Room A,19.78,42.64,0,normal
2026-01-01 19:44:00,0.0998,RAD-001,Lab Room A,19.91,43.99,0,normal
2026-01-01 19:45:00,0.1153,RAD-001,Lab Room A,20.78,46.05,0,normal
2026-01-01 19:46:00,0.0999,RAD-001,Lab Room A,20.49,43.41,0,normal
2026-01-01 19:47:00,0.106,RAD-001,Lab Room A,20.47,43.01,0,normal
2026-01-01 19:48:00,0.1122,RAD-001,Lab Room A,20.38,44.48,0,normal
2026-01-01 19:49:00,0.1001,RAD-001,Lab Room A,20.14,44.43,0,normal
2026-01-01 19:50:00,0.1087,RAD-001,Lab Room A,19.6,45.56,0,normal
2026-01-01 19:51:00,0.0972,RAD-001,Lab Room A,20.47,42.6,0,normal
2026-01-01 19:52:00,0.1031,RAD-001,Lab Room A,21.09,44.95,0,normal
2026-01-01 19:53:00,0.1105,RAD-001,Lab Room A,20.36,46.47,0,normal
2026-01-01 19:54:00,0.0953,RAD-001,Lab Room A,19.78,43.11,0,normal
2026-01-01 19:55:00,0.1116,RAD-001,Lab Room A,20.17,44.94,0,normal
2026-01-01 19:56:00,0.1079,RAD-001,Lab Room A,20.63,43.15,0,normal
2026-01-01 19:57:00,0.1125,RAD-001,Lab Room A,20.68,46.34,0,normal
2026-01-01 19:58:00,0.1099,RAD-001,Lab Room A,20.88,47.26,0,normal
2026-01-01 19:59:00,0.1191,RAD-001,Lab Room A,20.69,42.96,0,normal
2026-01-01 20:00:00,0.1092,RAD-001,Lab Room A,19.47,45.2,0,normal
2026-01-01 20:01:00,0.1048,RAD-001,Lab Room A,20.36,45.32,0,normal
2026-01-01 20:02:00,0.1093,RAD-001,Lab Room A,19.7,45.01,0,normal
2026-01-01 20:03:00,0.1127,RAD-001,Lab Room A,20.53,44.49,0,normal
2026-01-01 20:04:00,0.1087,RAD-001,Lab Room A,20.58,43.99,0,normal
2026-01-01 20:05:00,0.1087,RAD-001,Lab Room A,19.96,42.52,0,normal
2026-01-01 20:06:00,0.1028,RAD-001,Lab Room A,20.17,44.65,0,normal
2026-01-01 20:07:00,0.1031,RAD-001,Lab Room A,20.04,46.21,0,normal
2026-01-01 20:08:00,0.0973,RAD-001,Lab Room A,20.63,46.59,0,normal
2026-01-01 20:09:00,0.1225,RAD-001,Lab Room A,20.28,45.23,0,normal
2026-01-01 20:10:00,0.0986,RAD-001,Lab Room A,20.06,43.5,0,normal
2026-01-01 20:11:00,0.1031,RAD-001,Lab Room A,20.63,43.08,0,normal
2026-01-01 20:12:00,0.1029,RAD-001,Lab Room A,20.57,44.1,0,normal
2026-01-01 20:13:00,0.1158,RAD-001,Lab Room A,20.65,42.18,0,normal
2026-01-01 20:14:00,0.1063,RAD-001,Lab Room A,19.72,41.29,0,normal
2026-01-01 20:15:00,0.1187,RAD-001,Lab Room A,20.1,43.07,0,normal
2026-01-01 20:16:00,0.1034,RAD-001,Lab Room A,20.61,45.58,0,normal
2026-01-01 20:17:00,0.1111,RAD-001,Lab Room A,19.68,42.68,0,normal
2026-01-01 20:18:00,0.1022,RAD-001,Lab Room A,19.7,45.65,0,normal
2026-01-01 20:19:00,0.1261,RAD-001,Lab Room A,20.06,43.94,0,normal
2026-01-01 20:20:00,0.0994,RAD-001,Lab Room A,20.67,47.0,0,normal
2026-01-01 20:21:00,0.1115,RAD-001,Lab Room A,20.37,44.32,0,normal
2026-01-01 20:22:00,0.1141,RAD-001,Lab Room A,20.57,44.55,0,normal
2026-01-01 20:23:00,0.1124,RAD-001,Lab Room A,19.98,44.14,0,normal
2026-01-01 20:24:00,0.1076,RAD-001,Lab Room A,19.98,44.19,0,normal
2026-01-01 20:25:00,0.1081,RAD-001,Lab Room A,20.94,45.44,0,normal
2026-01-01 20:26:00,0.1095,RAD-001,Lab Room A,20.56,45.76,0,normal
2026-01-01 20:27:00,0.108,RAD-001,Lab Room A,19.97,45.28,0,normal
2026-01-01 20:28:00,0.117,RAD-001,Lab Room A,19.61,43.46,0,normal
2026-01-01 20:29:00,0.127,RAD-001,Lab Room A,19.84,46.01,0,normal
2026-01-01 20:30:00,0.1049,RAD-001,Lab Room A,19.99,43.6,0,normal
2026-01-01 20:31:00,0.0984,RAD-001,Lab Room A,19.91,43.81,0,normal
2026-01-01 20:32:00,0.1087,RAD-001,Lab Room A,20.41,44.61,0,normal
2026-01-01 20:33:00,0.1301,RAD-001,Lab Room A,20.7,46.65,0,normal
2026-01-01 20:34:00,0.1031,RAD-001,Lab Room A,20.4,43.8,0,normal
2026-01-01 20:35:00,0.1226,RAD-001,Lab Room A,20.26,46.08,0,normal
2026-01-01 20:36:00,0.123,RAD-001,Lab Room A,20.58,41.7,0,normal
2026-01-01 20:37:00,0.1052,RAD-001,Lab Room A,20.32,46.33,0,normal
2026-01-01 20:38:00,0.1142,RAD-001,Lab Room A,19.77,47.16,0,normal
2026-01-01 20:39:00,0.1227,RAD-001,Lab Room A,20.54,46.52,0,normal
2026-01-01 20:40:00,0.1067,RAD-001,Lab Room A,20.62,45.56,0,normal
2026-01-01 20:41:00,0.1082,RAD-001,Lab Room A,20.95,44.61,0,normal
2026-01-01 20:42:00,0.1052,RAD-001,Lab Room A,20.85,44.27,0,normal
2026-01-01 20:43:00,0.1018,RAD-001,Lab Room A,20.26,44.43,0,normal
2026-01-01 20:44:00,0.1047,RAD-001,Lab Room A,20.4,44.82,0,normal
2026-01-01 20:45:00,0.1002,RAD-001,Lab Room A,20.51,47.15,0,normal
2026-01-01 20:46:00,0.1103,RAD-001,Lab Room A,20.59,45.58,0,normal
2026-01-01 20:47:00,0.1039,RAD-001,Lab Room A,21.11,46.96,0,normal
2026-01-01 20:48:00,0.112,RAD-001,Lab Room A,20.49,50.37,0,normal
2026-01-01 20:49:00,0.0977,RAD-001,Lab Room A,20.31,48.31,0,normal
2026-01-01 20:50:00,0.1128,RAD-001,Lab Room A,21.02,45.83,0,normal
2026-01-01 20:51:00,0.1169,RAD-001,Lab Room A,21.02,45.03,0,normal
2026-01-01 20:52:00,0.0943,RAD-001,Lab Room A,20.9,47.14,0,normal
2026-01-01 20:53:00,0.1133,RAD-001,Lab Room A,19.9,47.16,0,normal
2026-01-01 20:54:00,0.1202,RAD-001,Lab Room A,20.58,46.74,0,normal
2026-01-01 20:55:00,0.1007,RAD-001,Lab Room A,20.46,48.17,0,normal
2026-01-01 20:56:00,0.1238,RAD-001,Lab Room A,20.74,44.56,0,normal
2026-01-01 20:57:00,0.1139,RAD-001,Lab Room A,20.22,46.43,0,normal
2026-01-01 20:58:00,0.1049,RAD-001,Lab Room A,20.9,45.97,0,normal
2026-01-01 20:59:00,0.1102,RAD-001,Lab Room A,20.72,47.07,0,normal
2026-01-01 21:00:00,0.1151,RAD-001,Lab Room A,20.94,45.37,0,normal
2026-01-01 21:01:00,0.1113,RAD-001,Lab Room A,20.29,46.64,0,normal
2026-01-01 21:02:00,0.1151,RAD-001,Lab Room A,20.7,43.43,0,normal
2026-01-01 21:03:00,0.1034,RAD-001,Lab Room A,20.92,46.1,0,normal
2026-01-01 21:04:00,0.1122,RAD-001,Lab Room A,19.59,48.72,0,normal
2026-01-01 21:05:00,0.0996,RAD-001,Lab Room A,20.88,45.39,0,normal
2026-01-01 21:06:00,0.1101,RAD-001,Lab Room A,20.48,46.04,0,normal
2026-01-01 21:07:00,0.1038,RAD-001,Lab Room A,20.62,47.82,0,normal
2026-01-01 21:08:00,0.1052,RAD-001,Lab Room A,21.14,46.94,0,normal
2026-01-01 21:09:00,0.121,RAD-001,Lab Room A,21.08,43.69,0,normal
2026-01-01 21:10:00,0.1199,RAD-001,Lab Room A,20.42,46.07,0,normal
2026-01-01 21:11:00,0.1161,RAD-001,Lab Room A,19.98,46.87,0,normal
2026-01-01 21:12:00,0.1025,RAD-001,Lab Room A,20.63,48.37,0,normal
2026-01-01 21:13:00,0.1088,RAD-001,Lab Room A,21.09,48.11,0,normal
2026-01-01 21:14:00,0.121,RAD-001,Lab Room A,21.2,46.26,0,normal
2026-01-01 21:15:00,0.1125,RAD-001,Lab Room A,19.84,47.34,0,normal
2026-01-01 21:16:00,0.13,RAD-001,Lab Room A,20.93,46.29,0,normal
2026-01-01 21:17:00,0.1146,RAD-001,Lab Room A,20.88,45.67,0,normal
2026-01-01 21:18:00,0.1131,RAD-001,Lab Room A,21.01,48.09,0,normal
2026-01-01 21:19:00,0.1091,RAD-001,Lab Room A,20.71,48.01,0,normal
2026-01-01 21:20:00,0.1127,RAD-001,Lab Room A,20.01,46.89,0,normal
2026-01-01 21:21:00,0.1105,RAD-001,Lab Room A,20.54,45.53,0,normal
2026-01-01 21:22:00,0.1174,RAD-001,Lab Room A,20.36,46.49,0,normal
2026-01-01 21:23:00,0.1194,RAD-001,Lab Room A,20.32,46.61,0,normal
2026-01-01 21:24:00,0.1056,RAD-001,Lab Room A,21.05,47.95,0,normal
2026-01-01 21:25:00,0.1012,RAD-001,Lab Room A,20.68,46.13,0,normal
2026-01-01 21:26:00,0.0973,RAD-001,Lab Room A,20.91,46.65,0,normal
2026-01-01 21:27:00,0.1161,RAD-001,Lab Room A,21.18,46.91,0,normal
2026-01-01 21:28:00,0.1032,RAD-001,Lab Room A,20.08,46.25,0,normal
2026-01-01 21:29:00,0.0949,RAD-001,Lab Room A,21.42,47.06,0,normal
2026-01-01 21:30:00,0.1153,RAD-001,Lab Room A,21.5,46.86,0,normal
2026-01-01 21:31:00,0.1322,RAD-001,Lab Room A,20.08,45.49,0,normal
2026-01-01 21:32:00,0.1122,RAD-001,Lab Room A,21.07,45.9,0,normal
2026-01-01 21:33:00,0.119,RAD-001,Lab Room A,21.6,44.64,0,normal
2026-01-01 21:34:00,0.113,RAD-001,Lab Room A,20.25,45.67,0,normal
2026-01-01 21:35:00,0.1116,RAD-001,Lab Room A,20.35,48.94,0,normal
2026-01-01 21:36:00,0.1198,RAD-001,Lab Room A,21.15,47.81,0,normal
2026-01-01 21:37:00,0.1102,RAD-001,Lab Room A,21.01,45.63,0,normal
2026-01-01 21:38:00,0.1147,RAD-001,Lab Room A,20.93,46.57,0,normal
2026-01-01 21:39:00,0.1152,RAD-001,Lab Room A,20.75,45.57,0,normal
2026-01-01 21:40:00,0.1074,RAD-001,Lab Room A,20.91,47.99,0,normal
2026-01-01 21:41:00,0.1207,RAD-001,Lab Room A,19.85,47.29,0,normal
2026-01-01 21:42:00,0.1114,RAD-001,Lab Room A,20.39,47.96,0,normal
2026-01-01 21:43:00,0.1068,RAD-001,Lab Room A,20.83,46.48,0,normal
2026-01-01 21:44:00,0.1172,RAD-001,Lab Room A,20.04,48.48,0,normal
2026-01-01 21:45:00,0.1058,RAD-001,Lab Room A,20.83,45.21,0,normal
2026-01-01 21:46:00,0.1133,RAD-001,Lab Room A,20.89,46.13,0,normal
2026-01-01 21:47:00,0.113,RAD-001,Lab Room A,20.61,46.44,0,normal
2026-01-01 21:48:00,0.1218,RAD-001,Lab Room A,20.64,48.26,0,normal
2026-01-01 21:49:00,0.117,RAD-001,Lab Room A,20.5,46.26,0,normal
2026-01-01 21:50:00,0.1131,RAD-001,Lab Room A,20.73,45.65,0,normal
2026-01-01 21:51:00,0.1198,RAD-001,Lab Room A,21.08,47.13,0,normal
2026-01-01 21:52:00,0.1245,RAD-001,Lab Room A,21.11,50.79,0,normal
2026-01-01 21:53:00,0.1179,RAD-001,Lab Room A,21.36,45.69,0,normal
2026-01-01 21:54:00,0.1136,RAD-001,Lab Room A,20.89,49.03,0,normal
2026-01-01 21:55:00,0.103,RAD-001,Lab Room A,21.15,47.18,0,normal
2026-01-01 21:56:00,0.1051,RAD-001,Lab Room A,20.39,47.22,0,normal
2026-01-01 21:57:00,0.1112,RAD-001,Lab Room A,21.06,46.33,0,normal
2026-01-01 21:58:00,0.1088,RAD-001,Lab Room A,20.9,48.19,0,normal
2026-01-01 21:59:00,0.1123,RAD-001,Lab Room A,21.19,48.83,0,normal
2026-01-01 22:00:00,0.1143,RAD-001,Lab Room A,20.89,49.55,0,normal
2026-01-01 22:01:00,0.1181,RAD-001,Lab Room A,20.86,47.74,0,normal
2026-01-01 22:02:00,0.1134,RAD-001,Lab Room A,20.69,46.29,0,normal
2026-01-01 22:03:00,0.1179,RAD-001,Lab Room A,21.43,50.03,0,normal
2026-01-01 22:04:00,0.1146,RAD-001,Lab Room A,20.79,46.69,0,normal
2026-01-01 22:05:00,0.0983,RAD-001,Lab Room A,21.78,46.23,0,normal
2026-01-01 22:06:00,0.1067,RAD-001,Lab Room A,20.52,47.84,0,normal
2026-01-01 22:07:00,0.1131,RAD-001,Lab Room A,21.52,45.98,0,normal
2026-01-01 22:08:00,0.1046,RAD-001,Lab Room A,20.19,46.7,0,normal
2026-01-01 22:09:00,0.1191,RAD-001,Lab Room A,21.0,48.41,0,normal
2026-01-01 22:10:00,0.1266,RAD-001,Lab Room A,20.84,51.79,0,normal
2026-01-01 22:11:00,0.1242,RAD-001,Lab Room A,21.26,48.35,0,normal
2026-01-01 22:12:00,0.1128,RAD-001,Lab Room A,21.42,49.3,0,normal
2026-01-01 22:13:00,0.1265,RAD-001,Lab Room A,21.87,46.78,0,normal
2026-01-01 22:14:00,0.1158,RAD-001,Lab Room A,20.89,47.96,0,normal
2026-01-01 22:15:00,0.112,RAD-001,Lab Room A,20.82,44.7,0,normal
2026-01-01 22:16:00,0.1099,RAD-001,Lab Room A,21.48,45.6,0,normal
2026-01-01 22:17:00,0.1124,RAD-001,Lab Room A,21.08,47.85,0,normal
2026-01-01 22:18:00,0.1118,RAD-001,Lab Room A,20.88,48.17,0,normal
2026-01-01 22:19:00,0.1163,RAD-001,Lab Room A,20.97,48.92,0,normal
2026-01-01 22:20:00,0.1163,RAD-001,Lab Room A,20.87,47.39,0,normal
2026-01-01 22:21:00,0.1151,RAD-001,Lab Room A,20.5,49.95,0,normal
2026-01-01 22:22:00,0.1186,RAD-001,Lab Room A,21.8,48.53,0,normal
2026-01-01 22:23:00,0.1247,RAD-001,Lab Room A,21.37,45.01,0,normal
2026-01-01 22:24:00,0.1228,RAD-001,Lab Room A,20.54,45.03,0,normal
2026-01-01 22:25:00,0.1034,RAD-001,Lab Room A,21.79,47.96,0,normal
2026-01-01 22:26:00,0.0949,RAD-001,Lab Room A,21.27,47.43,0,normal
2026-01-01 22:27:00,0.1229,RAD-001,Lab Room A,21.13,48.13,0,normal
2026-01-01 22:28:00,0.1046,RAD-001,Lab Room A,21.43,47.31,0,normal
2026-01-01 22:29:00,0.1138,RAD-001,Lab Room A,21.05,46.93,0,normal
2026-01-01 22:30:00,0.1062,RAD-001,Lab Room A,20.71,46.75,0,normal
2026-01-01 22:31:00,0.1013,RAD-001,Lab Room A,21.03,47.79,0,normal
2026-01-01 22:32:00,0.1201,RAD-001,Lab Room A,21.22,49.15,0,normal
2026-01-01 22:33:00,0.1219,RAD-001,Lab Room A,20.9,46.29,0,normal
2026-01-01 22:34:00,0.1112,RAD-001,Lab Room A,21.47,47.72,0,normal
2026-01-01 22:35:00,0.0952,RAD-001,Lab Room A,21.79,50.08,0,normal
2026-01-01 22:36:00,0.1116,RAD-001,Lab Room A,21.14,45.35,0,normal
2026-01-01 22:37:00,0.1192,RAD-001,Lab Room A,20.38,48.94,0,normal
2026-01-01 22:38:00,0.1043,RAD-001,Lab Room A,21.23,47.68,0,normal
2026-01-01 22:39:00,0.1176,RAD-001,Lab Room A,20.97,46.84,0,normal
2026-01-01 22:40:00,0.1161,RAD-001,Lab Room A,21.23,47.2,0,normal
2026-01-01 22:41:00,0.1209,RAD-001,Lab Room A,21.23,49.6,0,normal
2026-01-01 22:42:00,0.1173,RAD-001,Lab Room A,20.99,47.87,0,normal
2026-01-01 22:43:00,0.1086,RAD-001,Lab Room A,20.79,46.47,0,normal
2026-01-01 22:44:00,0.1261,RAD-001,Lab Room A,21.35,46.8,0,normal
2026-01-01 22:45:00,0.1153,RAD-001,Lab Room A,21.05,47.37,0,normal
2026-01-01 22:46:00,0.1164,RAD-001,Lab Room A,22.06,49.43,0,normal
2026-01-01 22:47:00,0.1092,RAD-001,Lab Room A,21.47,47.4,0,normal
2026-01-01 22:48:00,0.1132,RAD-001,Lab Room A,21.09,48.13,0,normal
2026-01-01 22:49:00,0.1097,RAD-001,Lab Room A,21.2,47.15,0,normal
2026-01-01 22:50:00,0.1155,RAD-001,Lab Room A,21.34,47.6,0,normal
2026-01-01 22:51:00,0.1306,RAD-001,Lab Room A,21.45,47.97,0,normal
2026-01-01 22:52:00,0.106,RAD-001,Lab Room A,21.66,46.84,0,normal
2026-01-01 22:53:00,0.1041,RAD-001,Lab Room A,21.88,47.08,0,normal
2026-01-01 22:54:00,0.1289,RAD-001,Lab Room A,21.4,47.48,0,normal
2026-01-01 22:55:00,0.1155,RAD-001,Lab Room A,21.62,50.54,0,normal
2026-01-01 22:56:00,0.1119,RAD-001,Lab Room A,21.62,48.39,0,normal
2026-01-01 22:57:00,0.1256,RAD-001,Lab Room A,21.5,46.97,0,normal
2026-01-01 22:58:00,0.1125,RAD-001,Lab Room A,21.38,49.6,0,normal
2026-01-01 22:59:00,0.132,RAD-001,Lab Room A,21.53,49.69,0,normal
2026-01-01 23:00:00,0.1229,RAD-001,Lab Room A,21.22,46.99,0,normal
2026-01-01 23:01:00,0.1137,RAD-001,Lab Room A,21.04,50.82,0,normal
2026-01-01 23:02:00,0.1349,RAD-001,Lab Room A,22.08,48.97,0,normal
2026-01-01 23:03:00,0.1128,RAD-001,Lab Room A,21.59,49.04,0,normal
2026-01-01 23:04:00,0.1237,RAD-001,Lab Room A,21.63,48.97,0,normal
2026-01-01 23:05:00,0.1202,RAD-001,Lab Room A,21.44,48.95,0,normal
2026-01-01 23:06:00,0.1283,RAD-001,Lab Room A,21.73,48.29,0,normal
2026-01-01 23:07:00,0.1304,RAD-001,Lab Room A,21.47,49.45,0,normal
2026-01-01 23:08:00,0.1183,RAD-001,Lab Room A,20.94,48.0,0,normal
2026-01-01 23:09:00,0.1121,RAD-001,Lab Room A,21.34,50.87,0,normal
2026-01-01 23:10:00,0.1218,RAD-001,Lab Room A,21.81,45.53,0,normal
2026-01-01 23:11:00,0.1128,RAD-001,Lab Room A,21.34,47.17,0,normal
2026-01-01 23:12:00,0.1344,RAD-001,Lab Room A,20.85,49.09,0,normal
2026-01-01 23:13:00,0.1194,RAD-001,Lab Room A,21.48,48.45,0,normal
2026-01-01 23:14:00,0.1155,RAD-001,Lab Room A,20.91,47.83,0,normal
2026-01-01 23:15:00,0.1199,RAD-001,Lab Room A,21.49,48.86,0,normal
2026-01-01 23:16:00,0.1078,RAD-001,Lab Room A,22.09,46.79,0,normal
2026-01-01 23:17:00,0.1108,RAD-001,Lab Room A,21.12,47.08,0,normal
2026-01-01 23:18:00,0.1283,RAD-001,Lab Room A,21.89,48.45,0,normal
2026-01-01 23:19:00,0.1135,RAD-001,Lab Room A,22.33,49.24,0,normal
2026-01-01 23:20:00,0.1104,RAD-001,Lab Room A,22.16,47.6,0,normal
2026-01-01 23:21:00,0.1232,RAD-001,Lab Room A,21.57,45.99,0,normal
2026-01-01 23:22:00,0.1284,RAD-001,Lab Room A,21.3,49.05,0,normal
2026-01-01 23:23:00,0.1247,RAD-001,Lab Room A,21.75,49.45,0,normal
2026-01-01 23:24:00,0.127,RAD-001,Lab Room A,21.76,47.1,0,normal
2026-01-01 23:25:00,0.1131,RAD-001,Lab Room A,22.06,48.16,0,normal
2026-01-01 23:26:00,0.1078,RAD-001,Lab Room A,21.72,50.13,0,normal
2026-01-01 23:27:00,0.1313,RAD-001,Lab Room A,21.87,47.04,0,normal
2026-01-01 23:28:00,0.1167,RAD-001,Lab Room A,21.36,48.74,0,normal
2026-01-01 23:29:00,0.1174,RAD-001,Lab Room A,22.03,47.81,0,normal
2026-01-01 23:30:00,0.1301,RAD-001,Lab Room A,21.23,52.1,0,normal
2026-01-01 23:31:00,0.124,RAD-001,Lab Room A,21.5,46.99,0,normal
2026-01-01 23:32:00,0.1232,RAD-001,Lab Room A,22.0,46.11,0,normal
2026-01-01 23:33:00,0.137,RAD-001,Lab Room A,22.28,49.77,0,normal
2026-01-01 23:34:00,0.1146,RAD-001,Lab Room A,22.05,48.39,0,normal
2026-01-01 23:35:00,0.1272,RAD-001,Lab Room A,21.77,47.34,0,normal
2026-01-01 23:36:00,0.1203,RAD-001,Lab Room A,21.78,48.16,0,normal
2026-01-01 23:37:00,0.1221,RAD-001,Lab Room A,21.44,51.19,0,normal
2026-01-01 23:38:00,0.1322,RAD-001,Lab Room A,21.66,48.93,0,normal
2026-01-01 23:39:00,0.1241,RAD-001,Lab Room A,21.05,51.14,0,normal
2026-01-01 23:40:00,0.1244,RAD-001,Lab Room A,22.49,47.1,0,normal
2026-01-01 23:41:00,0.1288,RAD-001,Lab Room A,22.72,50.6,0,normal
2026-01-01 23:42:00,0.1173,RAD-001,Lab Room A,21.07,47.53,0,normal
2026-01-01 23:43:00,0.1136,RAD-001,Lab Room A,21.28,50.84,0,normal
2026-01-01 23:44:00,0.112,RAD-001,Lab Room A,22.41,50.73,0,normal
2026-01-01 23:45:00,0.1047,RAD-001,Lab Room A,21.56,47.53,0,normal
2026-01-01 23:46:00,0.137,RAD-001,Lab Room A,22.43,49.67,0,normal
2026-01-01 23:47:00,0.1118,RAD-001,Lab Room A,22.19,49.36,0,normal
2026-01-01 23:48:00,0.1189,RAD-001,Lab Room A,21.77,50.46,0,normal
2026-01-01 23:49:00,0.1185,RAD-001,Lab Room A,22.28,47.37,0,normal
2026-01-01 23:50:00,0.1232,RAD-001,Lab Room A,21.9,48.48,0,normal
2026-01-01 23:51:00,0.1274,RAD-001,Lab Room A,21.9,49.17,0,normal
2026-01-01 23:52:00,0.1278,RAD-001,Lab Room A,22.14,51.37,0,normal
2026-01-01 23:53:00,0.1163,RAD-001,Lab Room A,22.26,49.21,0,normal
2026-01-01 23:54:00,0.1197,RAD-001,Lab Room A,22.35,47.68,0,normal
2026-01-01 23:55:00,0.1234,RAD-001,Lab Room A,22.9,49.63,0,normal
2026-01-01 23:56:00,0.1192,RAD-001,Lab Room A,22.11,47.64,0,normal
2026-01-01 23:57:00,0.1341,RAD-001,Lab Room A,22.49,46.64,0,normal
2026-01-01 23:58:00,0.1252,RAD-001,Lab Room A,22.49,48.94,0,normal
2026-01-01 23:59:00,0.1273,RAD-001,Lab Room A,22.27,49.61,0,normal
2026-01-02 00:00:00,0.1267,RAD-001,Lab Room A,21.79,49.5,0,normal
2026-01-02 00:01:00,0.1309,RAD-001,Lab Room A,22.45,49.3,0,normal
2026-01-02 00:02:00,0.123,RAD-001,Lab Room A,22.2,51.91,0,normal
2026-01-02 00:03:00,0.1113,RAD-001,Lab Room A,21.51,51.57,0,normal
2026-01-02 00:04:00,0.1249,RAD-001,Lab Room A,22.44,48.02,0,normal
2026-01-02 00:05:00,0.1166,RAD-001,Lab Room A,21.39,50.68,0,normal
2026-01-02 00:06:00,0.1176,RAD-001,Lab Room A,22.31,52.67,0,normal
2026-01-02 00:07:00,0.1266,RAD-001,Lab Room A,21.84,51.93,0,normal
2026-01-02 00:08:00,0.1319,RAD-001,Lab Room A,22.14,50.81,0,normal
2026-01-02 00:09:00,0.1222,RAD-001,Lab Room A,21.52,49.11,0,normal
2026-01-02 00:10:00,0.1246,RAD-001,Lab Room A,21.8,47.36,0,normal
2026-01-02 00:11:00,0.1358,RAD-001,Lab Room A,21.89,47.89,0,normal
2026-01-02 00:12:00,0.1242,RAD-001,Lab Room A,22.04,50.14,0,normal
2026-01-02 00:13:00,0.1431,RAD-001,Lab Room A,21.88,49.8,0,normal
2026-01-02 00:14:00,0.1269,RAD-001,Lab Room A,22.26,49.47,0,normal
2026-01-02 00:15:00,0.1084,RAD-001,Lab Room A,22.32,50.74,0,normal
2026-01-02 00:16:00,0.1285,RAD-001,Lab Room A,21.96,51.14,0,normal
2026-01-02 00:17:00,0.1256,RAD-001,Lab Room A,22.16,51.15,0,normal
2026-01-02 00:18:00,0.133,RAD-001,Lab Room A,22.37,50.51,0,normal
2026-01-02 00:19:00,0.1281,RAD-001,Lab Room A,21.27,50.19,0,normal
2026-01-02 00:20:00,0.1217,RAD-001,Lab Room A,22.35,48.64,0,normal
2026-01-02 00:21:00,0.113,RAD-001,Lab Room A,21.93,49.56,0,normal
